Product URL,Product Name,Product Price,Rating,Number of reviews,ASIN,Product Description,Manufacturer
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-35,ADISA 32L Large Laptop Backpack Office,₹599,3.8,263,B0BPTV3795,"<img alt=""SPN-VAFSC"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/027386d7-d8a5-420e-814c-653cefb64ac5.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""SPN-VAFSC"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/027386d7-d8a5-420e-814c-653cefb64ac5.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the ADISA Store
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-36,"TABELITO Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent",₹549,4.0,682,B08Y5S6C2P,"Care Instructions: Wipe with Damp ClothPERFECT SIZE & STORAGE SPACE: This laptop backpack is the ideal size to store your 15.6-inch, 15-inch or 14-inch laptop as well as other items. Convenient main compartments for clothes, folders, and books, an iPad, and other items. Keep your phone and money in the pockets. School bag for girls / bags for women / kids school bag / college bags for boys / laptop backpackFront two slanted pockets on Tabelito laptop backpacks are ideal for quick items like your work ID, powerbank, phone charger and cables or wallet. Your belongings are organised with keys for an open door, two side pockets for a water bottle, and a small umbrella. It can be used as a backpack for males, a women's backpack or a school bag for girls. You can give it to males as a present. luggage for travelCOMFORTABLE & STURDY: Made of WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, reduce shoulder stress, basic but comfortable back design offers your wonderful back support, making your working, trip, and travelling more convenient wherever you go. You might use it as a men's office bag.Light-weight carrying and ideal for weekend excursions, back-to-school, outdoor activities, and college bags for men, among other things;Sized at 20 x 12.2 x 5.7 inches, this multipurpose bag is the ideal size to tuck under your seat while flying or on a business trip. Ideal for college back to school, conveniently storable. A excellent option for a work laptop bag, a business laptop bag, a laptop bag for men and women, as well as a gift bag for travellers, boyfriends, girlfriends, and men.",Brand: Tabelito
https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-37,FATMUG Polyester Foldable Duffle Travel,₹1099,4.2,1414,B07YFNXC3H,"<img alt=""Logo of our brand FATMUG on a plain white background"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media/sc/6282caeb-9ce7-4571-a8ff-b3389e2e9775.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""Logo of our brand FATMUG on a plain white background"" src=""https://m.media-amazon.com/images/S/aplus-media/sc/6282caeb-9ce7-4571-a8ff-b3389e2e9775.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the FATMUG Store
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-38,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",₹319,4.1,9491,B088XG77KN,"Made of multi-coated 600D polyester Material ; Water RepellentDimension: 38cm x 26cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12litersSmall Size backpack; Laptop Compatibility: NoThis backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and moreWith contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books6 months limited warranty›See more product details",Brand: MI
https://www.amazon.in/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMVV77/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-39,Zipline Unisex casual polyester 36 L Backpack School,₹843,4.0,6113,B07XVMVV77,"<img alt=""ZIPLINE SPN- SYB4DD"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/4795adb6-4449-4fdd-8675-469c054af64e.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""ZIPLINE SPN- SYB4DD"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/4795adb6-4449-4fdd-8675-469c054af64e.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the Zipline Store
https://www.amazon.in/Genie-compartments-Lightweight-Travelling-Purpose-36/dp/B097JHSJTL/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-40,"Genie Lily Laptop Backpack for Women, 3 compartments, Stylish and Trendy College",₹899,5.0,1,B097JHSJTL,"<img alt=""."" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/c40c3e42-9c3e-4b40-b25f-9b93f3c9d5dc.__CR0,5,970,291_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""."" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/c40c3e42-9c3e-4b40-b25f-9b93f3c9d5dc.__CR0,5,970,291_PT0_SX600_V1___.jpg""/></noscript>",Visit the Genie Store
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-41,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",₹599,3.8,902,B09B277CR5,Lightweight yet durable backpack/daypack for school use or everyday outingsFront storage pocket keeps smaller items neatly organized and easy to accessMesh pockets on both sides to accommodate your water bottle and umbrellaMesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defectsAge Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester,Visit the Safari Store
https://www.amazon.in/F-Gear-Burner-Art-Lthr-Laptop-Backpack/dp/B085QWJVCZ/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-42,F Gear 22 Ltrs Burner Art Lthr Brown Laptop Backpack (3343),₹870,4.4,370,B085QWJVCZ,,Visit the F Gear Store
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=sr_1_43?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-43,FATMUG Laptop,₹1599,4.4,2183,B084LFS4G1,"<img alt=""Logo of our brand FATMUG on a plain white background"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/92fc88bf-1584-4d75-a1f8-08aa0c785bed.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""Logo of our brand FATMUG on a plain white background"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/92fc88bf-1584-4d75-a1f8-08aa0c785bed.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the FATMUG Store
https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WNFN1XS/ref=sr_1_44?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-44,Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School,₹799,4.0,13550,B07WNFN1XS,"<img alt=""logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media/sc/c7f95732-598a-4d08-85cc-46e1ab573a2c.__CR0,0,1200,360_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""logo"" src=""https://m.media-amazon.com/images/S/aplus-media/sc/c7f95732-598a-4d08-85cc-46e1ab573a2c.__CR0,0,1200,360_PT0_SX600_V1___.jpg""/></noscript>",Visit the Lunar's Store
https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-45,Half Moon Aztec 37L School,₹649,3.6,162,B0C6N3MYL2,"<img alt=""HALF MOON LOGO"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/81cd1993-4f0f-474d-b1e1-764263403330.__CR0,0,600,180_PT0_SX600_V1___.png"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""HALF MOON LOGO"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/81cd1993-4f0f-474d-b1e1-764263403330.__CR0,0,600,180_PT0_SX600_V1___.png""/></noscript>",Visit the Half Moon Store
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-46,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch",₹1099,4.3,1289,B078J63VRY,,Visit the F Gear Store
https://www.amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-47,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office,₹499,4.0,4029,B07MXL986B,"<img alt=""backpacks backpack men women girls laptop compartment bagpack day packs school bag college bag"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/5cf62643-d852-4984-a7c2-1e071edbdba1.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""backpacks backpack men women girls laptop compartment bagpack day packs school bag college bag"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/5cf62643-d852-4984-a7c2-1e071edbdba1.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the ADISA Store
https://www.amazon.in/Amazon-Basics-Anti-theft-College-Backpack/dp/B0C8NWKRRH/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1690306534&sprefix=ba%2Caps%2C283&sr=8-48,Amazon Basics Slope Basics Black Anti-theft 15.6 inches Laptop,₹869,4.5,212,B0C8NWKRRH,,Brand: amazon basics
https://www.amazon.in/STRABO-Cooper-Laptop-Bag-Capacity/dp/B0BX9SVT1D/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-49,"STRABO Cooper for Boys Girls Stylish Men and Women Casual 15"" inch 25L CANVAS Laptop BACKPACK | Office, College, Travel",₹699,4.4,50,B0BX9SVT1D,,Brand: STRABO
https://www.amazon.in/Genie-Moonlight-compartments-Lightweight-Travelling/dp/B097PGGTNJ/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-50,"Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight",₹899,,M.R.P: ,B097PGGTNJ,,Visit the Genie Store
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-51,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop,₹5999,4.4,151,B0B6FNPN76,,Visit the ah arctic hunter Store
https://www.amazon.in/POLESTAR-Ranker-Casual-Bagpack-Backpack/dp/B08421BRQ2/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-52,POLESTAR Ranker 15.6 inch 32 LTR Casual Laptop Backpack/Office,₹669,4.1,7565,B08421BRQ2,"<img alt=""Logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ac0c34bd-077f-4556-859c-cc66a2882dca.__CR0,0,600,180_PT0_SX600_V1___.png"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""Logo"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ac0c34bd-077f-4556-859c-cc66a2882dca.__CR0,0,600,180_PT0_SX600_V1___.png""/></noscript>",Visit the POLESTAR Store
https://www.amazon.in/DailyObjects-Lush-Midnight-Trapeze-Crossbody/dp/B082HZVTRG/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-53,DailyObjects Trapeze Sling Crossbody,₹1099,4.0,1257,B082HZVTRG,"<div class=""a-section a-spacing-none premium-background-wrapper""> <div class=""a-section a-spacing-none background-image""> <img alt=""Trapeze - 01"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/d66b665c-86de-4fe0-a5c5-395c706ea6e6.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""Trapeze - 01"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/d66b665c-86de-4fe0-a5c5-395c706ea6e6.__CR0,0,1464,600_PT0_SX1464_V1___.jpg""/></noscript>",Visit the DailyObjects Store
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B26T7KQ/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-54,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),₹699,3.9,1109,B09B26T7KQ,"100% Polyester, High Quality, Durable and Water Resistant FabricFront storage pocket keeps smaller items neatly organized and easy to accessMesh pockets on both sides to accommodate your water bottle and umbrellaMesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defectsSpecial Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult",Visit the Safari Store
https://www.amazon.in/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-55,URBAN CARRIER School,₹431,3.5,969,B09NNYCQ1Q,"Care Instructions: Hand Wash OnlyFit Type: Regular<br><br>Fabric : Polyester, Stylish And Durable Backpack For Office School /College And Travel. Easily Accommodate A Laptop. Size: 40 Cm X 33 Cm X 25 Cm<br><br>Adjustable Padded Shoulder Straps / 2 Bottle Holders / Duble stitching For Carry Havy books / Stylish look/Comfortable Shoulder starps; Padded Back Panel And Padded Shoulder Straps<br><br>Suitable For : Casual Backpacks , Laptop Backpacks ,School Bags ,Office Backpacks ,College Bag ,Daypacks , Travel Backpack , Casual Bags, Backpacks , Bagpacks<br><br>Color Name: Navy White; Closure Type: Zipper; Water Resistance Level: Waterproof; Age Range Description: Adult; Special Features: Laptop Compartment<br>",Brand: URBAN CARRIER
https://www.amazon.in/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QM2GD/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-56,NORTH ZONE Casual Waterproof Laptop Backpack/Office,₹630,4.0,486,B0BS6QM2GD,,Brand: NORTH ZONE
https://www.amazon.in/ROZEN-partition-Collage-Backpack-SKYBLUE/dp/B0BRTFGG22/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-57,"ROZEN 47 Ltrs, 46 cms School",₹697,4.1,160,B0BRTFGG22,,Brand: ROZEN
https://www.amazon.in/Zebronics-Compartment-Backpacks-15-6-inch-Black/dp/B0C6KZS555/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-58,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel",₹498,,M.R.P: ,B0C6KZS555,"<div class=""a-column a-span6""> <div class=""a-row a-spacing-base""> <div class=""a-row a-expander-container a-expander-extend-container""> <div class=""a-row""> <div class=""a-column a-span6""> <h1 class=""a-size-medium a-spacing-small"">Technical Details</h1>",Visit the ZEBRONICS Store
https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_59?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-59,AmazonBasics - Casual Backpack/Office,₹699,4.2,653,B09W4VMZ79,"Gift your shoulders and back the comfort of the AmazonBasics - Casual Backpack/Office BagIt has 2 large compartments and 2 side pocketsWell-padded interior that keeps your laptop safeEnough space for your other daily essentials like chargers, wallet, power bank, etc.Compact and sleek designWell-cushioned shoulder strapsDimensions: LxWXH: 47 X 33 X 15 cmWeight: 0.460 grams›See more product details",Brand: AmazonBasics
https://www.amazon.in/Gear-DOUBLE-Resistant-Backpack-Navy-Tan/dp/B0BTJ2T26W/ref=sr_1_60?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-60,Gear DOUBLE DECKER 31L Water Resistant Laptop,₹1295,3.5,17,B0BTJ2T26W,,Visit the Gear Store
https://www.amazon.in/Half-Moon-Spacious-Backpack-Compartment/dp/B0C23BYDML/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-61,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack,₹699,3.4,19,B0C23BYDML,,Visit the Half Moon Store
https://www.amazon.in/Fur-Jaden-Leather-Resistant-Backpack/dp/B079KBP4VM/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-62,Fur Jaden Brown Backpack,₹1300,4.0,1377,B079KBP4VM,"<img alt="" n"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/a5d4eb73-7144-483c-9f47-8c5ac526df55.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt="" n"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/a5d4eb73-7144-483c-9f47-8c5ac526df55.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Brand: FUR JADEN
https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-63,Half Moon 30L Waterproof 15.6 inch Laptop Office School College,₹589,3.6,377,B09QM9N1B3,"<img alt=""OS-HALF MOON LOGO"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/81cd1993-4f0f-474d-b1e1-764263403330.__CR0,0,600,180_PT0_SX600_V1___.png"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""OS-HALF MOON LOGO"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/81cd1993-4f0f-474d-b1e1-764263403330.__CR0,0,600,180_PT0_SX600_V1___.png""/></noscript>",Visit the Half Moon Store
https://www.amazon.in/GoTrippin-Camping-Outdoors-Polyester-Adjustable/dp/B088LHS5LP/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1690306539&sprefix=ba%2Caps%2C283&sr=8-64,GoTrippin Waist,₹999,4.5,2163,B088LHS5LP,,Visit the GOTRIPPIN Store
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-65,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office,₹439,3.9,34,B0BZW8KW18,"<img alt=""logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/be2efa31-e60d-426f-8578-eb751b1287a2.__CR0,0,1280,384_PT0_SX600_V1___.jpeg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""logo"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/be2efa31-e60d-426f-8578-eb751b1287a2.__CR0,0,1280,384_PT0_SX600_V1___.jpeg""/></noscript>",Brand: LOOKMUSTER
https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Black/dp/B0BRKFXT9Z/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-66,AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Black),₹278,3.7,548,B01NBHNB5M,"Small, trendy, multipurpose backpack to use for short hikes, trips or daily useMade from denier polyester, which is highly durable and long-lastingContains 1 front and 1 main compartment to store notebooks, tablets and other essentialsComes with adjustable open angles, advanced storage design and a quick-access front pocket to carry small itemsSuitable for both men and womenCapacity: 12 lColour: Black›See more product details",Brand: AmazonBasics
https://www.amazon.in/Lunars-V-Line-Resistant-Bagpack-College/dp/B08BP5CYDV/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-67,"Lunar's V-Line Backpack for Men, Blue | 35L Water Resistant School",₹799,4.1,2634,B08BP5CYDV,"<img alt=""logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media/sc/2f48b60d-8550-42ac-8a80-77d16a0b287e.__CR0,0,1200,360_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""logo"" src=""https://m.media-amazon.com/images/S/aplus-media/sc/2f48b60d-8550-42ac-8a80-77d16a0b287e.__CR0,0,1200,360_PT0_SX600_V1___.jpg""/></noscript>",Visit the Lunar's Store
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-68,Skybags Unisex Grey Jacqard 34L Laptop,₹1279,4.0,64,B09ZV9SLBJ,,Visit the Skybags Store
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-69,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College,₹1409,4.2,1413,B08D7D21FV,,Visit the COSMUS Store
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-70,NORTH ZONE Lightweight school,₹630,3.9,841,B0BL3SPN16,,Brand: NORTH ZONE
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-71,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),₹819,4.2,1697,B0895ZZHKK,"<div class=""a-column a-span6""> <div class=""a-row a-spacing-base""> <div class=""a-row a-expander-container a-expander-extend-container""> <div class=""a-row""> <div class=""a-column a-span6""> <h1 class=""a-size-medium a-spacing-small"">Technical Details</h1>",Visit the ASUS Store
https://www.amazon.in/Harissons-Vervo-Laptop-Backpack-Built/dp/B07M5P5LW3/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-72,HARISSONS,₹2960,4.3,2000,B07M5P5LW3,"<img alt=""Harissons bags, laptop bags for men, backpack"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-seller-content-images-us-east-1/A21TJRUUN4KGV/A1NLOOOLLPERAA/b3aec7c5-d858-43e6-adb8-2c71659baf4b._CR0,0,600,180_PT0_SX600__.png"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""Harissons bags, laptop bags for men, backpack"" src=""https://m.media-amazon.com/images/S/aplus-seller-content-images-us-east-1/A21TJRUUN4KGV/A1NLOOOLLPERAA/b3aec7c5-d858-43e6-adb8-2c71659baf4b._CR0,0,600,180_PT0_SX600__.png""/></noscript>",Visit the HARISSONS Store
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-73,Lenovo 15.6-inch Casual Laptop Briefcase T210,₹979,4.3,4337,B075Y8294N,"“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g.“HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items“INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use.“CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choiceWarranty NA“IN-THE-BOX”: 15.6-inch BriefcaseCountry of Origin: China",Brand: Lenovo
https://www.amazon.in/Amazon-Brand-Autumn-Winter20-womens-Handbag/dp/B08H89HSRV/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1690306544&sprefix=ba%2Caps%2C283&sr=8-74,Amazon Brand - Eden & Ivy Women's Handbag,₹699,4.2,2454,B08H89HSRV,"Material Type: SyntheticClosure Type: No Closure, Strap Type: ShoulderDimensions (In Inches) : 18.9"" Tall X 14.5"" Wide X 4.7"" DeepLifestyle: Casual Women's HandbagOccasion: Great for casual or many other occasions such as travel, business and workCare Instructions: Wipe with a clean, dry cloth to remove dustWide enough to fit 13"" laptop",Brand: Amazon Brand - Eden & Ivy
